"
                    Code
                ","
                    Title
                ","
                    Term
                ","
                    Career
                ","
                    Units
                ","
                    Delivery
                "
INFS1001,Business Information Systems,"Second Semester, 2018",Undergraduate,6,In Person
ANUC1001,Business Information Systems,"First Semester, 2018",Undergraduate,6,In Person
ANUC1001,Business Information Systems,"Second Semester, 2018",Undergraduate,6,In Person
INFS1001,Business Information Systems,"First Semester, 2018",Undergraduate,6,In Person
INFS4500,Business Information Systems Honours Thesis,"First Semester, 2018",Undergraduate,6,In Person
INFS4500,Business Information Systems Honours Thesis,"Second Semester, 2018",Undergraduate,6,In Person
BUSI7152,Business Negotiations and Conflict Resolution,"Spring Session, 2018",Postgraduate,6,In Person
BUSI7152,Business Negotiations and Conflict Resolution,"Summer Session, 2018",Postgraduate,6,In Person
BUSI7152,Business Negotiations and Conflict Resolution,"Second Semester, 2018",Postgraduate,6,In Person
BUSN1001,Business Reporting and Analysis,"Second Semester, 2018",Undergraduate,6,In Person
BUSN1001,Business Reporting and Analysis,"First Semester, 2018",Undergraduate,6,In Person
PREP1125,Business Studies: Accounting Procedures,"Spring Session, 2018",Undergraduate,6,In Person
PREP1124,Business Studies: e-Business and Marketing,"Autumn Session, 2018",Undergraduate,6,In Person
EMET8012,Business and Economic Forecasting,"Second Semester, 2018",Postgraduate,6,In Person
EMET3007,Business and Economic Forecasting,"Second Semester, 2018",Undergraduate,6,In Person
MGMT3102,Business and its Social Stakeholders,"First Semester, 2018",Undergraduate,6,In Person
LAWS8254,"Business, Human Rights and Corporate Responsibility","Winter Session, 2018",Postgraduate,6,Online
PREP1106,Calculus,"First Semester, 2018",Undergraduate,6,In Person
CHIN6201,Cantonese 1,"First Semester, 2018",Postgraduate,6,In Person
CHIN2024,Cantonese 1,"First Semester, 2018",Undergraduate,6,In Person
CHIN2025,Cantonese 2,"Second Semester, 2018",Undergraduate,6,In Person
CHIN6202,Cantonese 2,"Second Semester, 2018",Postgraduate,6,In Person
MGMT2005,Career Planning and Management,"First Semester, 2018",Undergraduate,6,In Person
IDEC8023,Case Studies in Applied Econometrics,"First Semester, 2018",Postgraduate,6,In Person
EMET8002,Case Studies in Applied Economic Analysis and Econometrics,"Second Semester, 2018",Postgraduate,6,In Person
POGO8055,Case Studies in Decision Making,"Winter Session, 2018",Postgraduate,6,In Person
DIPL8003,Case Studies in Diplomacy,"First Semester, 2018",Postgraduate,6,In Person
POGO8210,Case Studies in Economic Policy,"Autumn Session, 2018",Postgraduate,6,In Person
POGO8403,Cases in Contemporary Public Policy,"Winter Session, 2018",Postgraduate,6,In Person
CHEM3206,Catalysis in Chemistry,"Second Semester, 2018",Undergraduate,6,In Person
BIOL6117,Cell Biology,"Second Semester, 2018",Postgraduate,6,In Person
BIOL2117,Cell Biology,"Second Semester, 2018",Undergraduate,6,In Person
BIOL6174,Cell Physiology in Health and Disease,"Second Semester, 2018",Postgraduate,6,In Person
BIOL2174,Cell Physiology in Health and Disease,"Second Semester, 2018",Undergraduate,6,In Person
NEUR3101,Cellular Neuroscience,"First Semester, 2018",Undergraduate,6,In Person
NEUR6101,Cellular Neuroscience,"First Semester, 2018",Postgraduate,6,In Person
ARTV2120,Ceramics: Designing for the Table and Home,"Second Semester, 2018",Undergraduate,6,In Person
ARTV2119,Ceramics: Experimental Methods and Meanings,"Second Semester, 2018",Undergraduate,6,In Person
ARTV2117,Ceramics: Glaze & Colour Development,"Winter Session, 2018",Undergraduate,6,In Person
ARTV1101,Ceramics: Materials & Technology,"Second Semester, 2018",Undergraduate,6,In Person
ARTV1101,Ceramics: Materials & Technology,"First Semester, 2018",Undergraduate,6,In Person
ARTV2125,"Ceramics: Moulding, Casting & Digital Technologies","First Semester, 2018",Undergraduate,6,In Person
ARTV2124,"Ceramics: Surface, Form and Connectivity","First Semester, 2018",Undergraduate,6,In Person
ARTV1102,Ceramics: Throwing & Surface Decoration,"Second Semester, 2018",Undergraduate,6,In Person
CHEM2211,Chemical Biology 1,"First Semester, 2018",Undergraduate,6,In Person
CHEM2208,Chemical Biology 2,"Second Semester, 2018",Undergraduate,6,In Person
CHEM2202,Chemical Structure and Reactivity 1,"First Semester, 2018",Undergraduate,6,In Person
CHEM2203,Chemical Structure and Reactivity 2,"Second Semester, 2018",Undergraduate,6,In Person
PREP1107,Chemistry,"First Semester, 2018",Undergraduate,6,In Person
ANUC1127,Chemistry 1,"First Semester, 2018",Undergraduate,6,In Person
CHEM1101,Chemistry 1,"First Semester, 2018",Undergraduate,6,In Person
CHEM1201,Chemistry 2,"Second Semester, 2018",Undergraduate,6,In Person
ANUC1128,Chemistry 2,"Second Semester, 2018",Undergraduate,6,In Person
CHEM4005,Chemistry IV Honours (S),"First Semester, 2018",Undergraduate,12,In Person
CHEM4005,Chemistry IV Honours (S),"Second Semester, 2018",Undergraduate,12,In Person
EMSC6015,Chemistry of Planet Earth,"Second Semester, 2018",Postgraduate,6,In Person
EMSC4015,Chemistry of Planet Earth,"Second Semester, 2018",Undergraduate,6,In Person
EMSC2015,Chemistry of Planet Earth,"Second Semester, 2018",Undergraduate,6,In Person
PREP1133,Chemistry: Biochemistry,"Spring Session, 2018",Undergraduate,6,In Person
PREP1132,Chemistry: Chemical Reactions,"Autumn Session, 2018",Undergraduate,6,In Person
ASIA2014,"China Now: Discourse, Media and Culture","First Semester, 2018",Undergraduate,6,In Person
ASIA6014,"China Now: Discourse, Media and Culture","First Semester, 2018",Postgraduate,6,In Person
STST8013,China's Defence and Strategic Challenges,"Second Semester, 2018",Postgraduate,6,In Person
INTR8060,China: Global Engagement and Domestic Transformation,"Second Semester, 2018",Postgraduate,6,In Person
INTR2012,Chinese Foreign and Security Policy,"Second Semester, 2018",Undergraduate,6,In Person
LING6017,Chinese Linguistics,"Second Semester, 2018",Postgraduate,6,In Person
LING2017,Chinese Linguistics,"Second Semester, 2018",Undergraduate,6,In Person
CHIN1202,Chinese Secondary Extension - Continuing,"Second Semester, 2018",Undergraduate,6,In Person
CHIN1202,Chinese Secondary Extension - Continuing,"First Semester, 2018",Undergraduate,6,In Person
EXTN1003A,Chinese Secondary Extension - Continuing A,"Autumn Session, 2018",Undergraduate,0,In Person
EXTN1003B,Chinese Secondary Extension - Continuing B,"Autumn Session, 2018",Undergraduate,6,In Person
CHIN6211,Chinese for Native Speakers A,"First Semester, 2018",Postgraduate,6,In Person
CHIN3211,Chinese for Native Speakers A,"First Semester, 2018",Undergraduate,6,In Person
CHIN6212,Chinese for Native Speakers B,"Second Semester, 2018",Postgraduate,6,In Person
CHIN3212,Chinese for Native Speakers B,"Second Semester, 2018",Undergraduate,6,In Person
CHIN3216,Chinese-English Interpreting,"First Semester, 2018",Undergraduate,6,In Person
CHIN6216,Chinese-English Interpreting: Methodology and Practice,"First Semester, 2018",Postgraduate,6,In Person
CHIN6041,Chinese-English Translation,"Second Semester, 2018",Postgraduate,6,In Person
CHIN3041,Chinese-English Translation,"Second Semester, 2018",Undergraduate,6,In Person
SPAN2107,Cinema from the Spanish-speaking World,"Second Semester, 2018",Undergraduate,6,In Person
FILM6013,Cinema from the Spanish-speaking World,"Second Semester, 2018",Postgraduate,6,In Person
SPAN6517,Cinema from the Spanish-speaking World,"Second Semester, 2018",Postgraduate,6,In Person
FILM2013,Cinema from the Spanish-speaking World,"Second Semester, 2018",Undergraduate,6,In Person
LAWS8175,Citizenship Law in Context,"Summer Session, 2018",Postgraduate,6,In Person
ARTH6004,City Sites: studies in art and urbanity,"Second Semester, 2018",Postgraduate,6,In Person
ARTH3004,City Sites: studies in art and urbanity,"Second Semester, 2018",Undergraduate,6,In Person
LAWS8247,Civil and Political Rights,"Spring Session, 2018",Postgraduate,6,In Person
NSPO8010,Civil-Military Relations,"Spring Session, 2018",Postgraduate,6,In Person
HIST1214,Clash of Empires: 1450 to the Present,"First Semester, 2018",Undergraduate,6,In Person
PHYS2201,Classical Mechanics,"Second Semester, 2018",Undergraduate,6,In Person
SOCY2040,Classical Social Theory,"First Semester, 2018",Undergraduate,6,In Person
CLAS4006,Classics Methods and Evidence,"First Semester, 2018",Undergraduate,12,In Person
CLAS8019,Classics Methods and Evidence,"First Semester, 2018",Postgraduate,12,In Person
ENVS8003,Climate Change Vulnerability and Adaptation,"Spring Session, 2018",Postgraduate,6,In Person
LAWS4274,Climate Law,"Autumn Session, 2018",Undergraduate,6,In Person
ENVS3013,Climatology,"Second Semester, 2018",Undergraduate,6,In Person
ENVS6303,Climatology,"Second Semester, 2018",Postgraduate,6,In Person
PSYC8101,Clinical Coursework I,"First Semester, 2018",Postgraduate,12,In Person
PSYC8101,Clinical Coursework I,"Winter Session, 2018",Postgraduate,12,In Person
PSYC8102,Clinical Coursework II,"Second Semester, 2018",Postgraduate,12,In Person
PSYC8103,Clinical Coursework III,"Winter Session, 2018",Postgraduate,12,In Person
PSYC8103,Clinical Coursework III,"First Semester, 2018",Postgraduate,12,In Person
PSYC8104,Clinical Coursework IV,"Autumn Session, 2018",Postgraduate,12,In Person
PSYC8104,Clinical Coursework IV,"Second Semester, 2018",Postgraduate,12,In Person
MEDI4003,Clinical Experience Final Year Medical Students,"Winter Session, 2018",Undergraduate,0,In Person
MEDI4003,Clinical Experience Final Year Medical Students,"Spring Session, 2018",Undergraduate,0,In Person
MEDI4003,Clinical Experience Final Year Medical Students,"First Semester, 2018",Undergraduate,0,In Person
MEDI4003,Clinical Experience Final Year Medical Students,"Second Semester, 2018",Undergraduate,0,In Person
MEDI4003,Clinical Experience Final Year Medical Students,"Summer Session, 2018",Undergraduate,0,In Person
MEDI4003,Clinical Experience Final Year Medical Students,"Autumn Session, 2018",Undergraduate,0,In Person
PSYC8201,Clinical Field Placement I,"First Semester, 2018",Postgraduate,6,In Person
PSYC8202,Clinical Field Placement II,"First Semester, 2018",Postgraduate,6,In Person
PSYC8202,Clinical Field Placement II,"Second Semester, 2018",Postgraduate,6,In Person
PSYC8203,Clinical Field Placement III,"Second Semester, 2018",Postgraduate,6,In Person
PSYC8203,Clinical Field Placement III,"First Semester, 2018",Postgraduate,6,In Person
PSYC8204,Clinical Field Placement IV,"First Semester, 2018",Postgraduate,6,In Person
PSYC8204,Clinical Field Placement IV,"Second Semester, 2018",Postgraduate,6,In Person
PSYC8301,Clinical Research I,"Second Semester, 2018",Postgraduate,6,In Person
PSYC8301,Clinical Research I,"First Semester, 2018",Postgraduate,6,In Person
PSYC8302,Clinical Research II,"Second Semester, 2018",Postgraduate,6,In Person
PSYC8302,Clinical Research II,"First Semester, 2018",Postgraduate,6,In Person
PSYC8303,Clinical Research III,"First Semester, 2018",Postgraduate,6,In Person
PSYC8303,Clinical Research III,"Second Semester, 2018",Postgraduate,6,In Person
PSYC8304,Clinical Research IV,"Second Semester, 2018",Postgraduate,6,In Person
PSYC8304,Clinical Research IV,"First Semester, 2018",Postgraduate,6,In Person
LAWS6267,Clinical Youth Law Program,"Second Semester, 2018",Postgraduate,6,In Person
LAWS4267,Clinical Youth Law Program,"First Semester, 2018",Undergraduate,6,In Person
LAWS4267,Clinical Youth Law Program,"Second Semester, 2018",Undergraduate,6,In Person
LAWS6267,Clinical Youth Law Program,"First Semester, 2018",Postgraduate,6,In Person
ANUC1109,Close Encounters: How to Read Literature,"First Semester, 2018",Undergraduate,6,In Person
ENGL1014,Close Encounters: How to Read Literature,"First Semester, 2018",Undergraduate,6,In Person
PSYC2008,Cognition,"Second Semester, 2018",Undergraduate,6,In Person
HUMN8034,Collaborative Storytelling and Cultural Production,"Summer Session, 2018",Postgraduate,6,In Person
CBEA3001,College of Business and Economics Special Industry Project,"Second Semester, 2018",Undergraduate,6,In Person
CBEA3001,College of Business and Economics Special Industry Project,"First Semester, 2018",Undergraduate,6,In Person
STST8117,Command and Leadership,"Winter Session, 2018",Postgraduate,6,In Person
BUSN8801,Commerce Research Report,"First Semester, 2018",Postgraduate,6,In Person
BUSN8801,Commerce Research Report,"Second Semester, 2018",Postgraduate,6,In Person
LAWS8131,Commercial Drafting,"Second Semester, 2018",Postgraduate,6,Online
LAWS8131,Commercial Drafting,"First Semester, 2018",Postgraduate,6,Online
BUSN7052,Commercial Law,"First Semester, 2018",Postgraduate,6,In Person
BUSN7052,Commercial Law,"Second Semester, 2018",Postgraduate,6,In Person
LAWS4210,Commercial Law,"First Semester, 2018",Undergraduate,6,In Person
LAWS8140,Commercial Law,"Spring Session, 2018",Postgraduate,6,In Person
LAWS2202,Commonwealth Constitutional Law,"Second Semester, 2018",Undergraduate,6,In Person
LAWS6202,Commonwealth Constitutional Law,"Second Semester, 2018",Postgraduate,6,In Person
LAWS8117,Commonwealth Environmental Law,"Winter Session, 2018",Postgraduate,6,Online
SCOM4014,Communicating Science with the Public,"First Semester, 2018",Undergraduate,6,In Person
SCOM8014,Communicating Science with the Public,"First Semester, 2018",Postgraduate,6,In Person
MGMT2100,Communication for Business,"Second Semester, 2018",Undergraduate,6,In Person
MGMT2100,Communication for Business,"First Semester, 2018",Undergraduate,6,In Person
LAWS6268,Community Law Clinical Program,"Second Semester, 2018",Postgraduate,6,In Person
LAWS4268,Community Law Clinical Program,"Second Semester, 2018",Undergraduate,6,In Person
LAWS4268,Community Law Clinical Program,"First Semester, 2018",Undergraduate,6,In Person
LAWS6268,Community Law Clinical Program,"First Semester, 2018",Postgraduate,6,In Person
BUSN2015,Company Accounting,"First Semester, 2018",Undergraduate,6,In Person
BUSN2015,Company Accounting,"Second Semester, 2018",Undergraduate,6,In Person
EURO3002,Comparative European Politics,"Second Semester, 2018",Undergraduate,6,In Person
POLS3031,Comparative Judicial Politics,"Spring Session, 2018",Undergraduate,6,In Person
LAWS8654,Comparative Migration Law,"First Semester, 2018",Postgraduate,6,Online
LAWS8654,Comparative Migration Law,"Second Semester, 2018",Postgraduate,6,Online
BIOL6115,Comparative Physiology,"Second Semester, 2018",Postgraduate,6,In Person
BIOL2115,Comparative Physiology,"Second Semester, 2018",Undergraduate,6,In Person
POLS8039,Comparative Political Behaviour,"First Semester, 2018",Postgraduate,6,In Person
POLS8038,Comparative Political Institutions,"Second Semester, 2018",Postgraduate,6,In Person
POGO8032,Comparative Public Sector Management,"Second Semester, 2018",Postgraduate,6,In Person
MATH6213,Complex Analysis,"Second Semester, 2018",Postgraduate,6,In Person
ENVS6025,Complex Environmental Problems in Action,"Second Semester, 2018",Postgraduate,6,In Person
ENVS3040,Complex Environmental Problems in Action,"Second Semester, 2018",Undergraduate,6,In Person
ENGN6511,Composite Materials,"Second Semester, 2018",Postgraduate,6,In Person
ENGN4511,Composite Materials,"Second Semester, 2018",Undergraduate,6,In Person
MUSI2226,Composition for Film and Video Games,"Second Semester, 2018",Undergraduate,6,In Person
MUSI1111,"Composition, Arranging, and Sound Design 1","First Semester, 2018",Undergraduate,6,In Person
MUSI1112,"Composition, Arranging, and Sound Design 2","Second Semester, 2018",Undergraduate,6,In Person
MUSI2223,"Composition, Arranging, and Sound Design 3","First Semester, 2018",Undergraduate,6,In Person
MUSI2224,"Composition, Arranging, and Sound Design 4","Second Semester, 2018",Undergraduate,6,In Person
MUSI3314,"Composition, Arranging, and Sound Design 5","First Semester, 2018",Undergraduate,6,In Person
MUSI3315,"Composition, Arranging, and Sound Design 6","Second Semester, 2018",Undergraduate,6,In Person
ECON8014,Computational Methods in Economics,"Second Semester, 2018",Postgraduate,6,In Person
ECON3127,Computational Methods in Economics,"Second Semester, 2018",Undergraduate,6,In Person
ECON4414,Computational Methods in Economics,"Second Semester, 2018",Undergraduate,6,In Person
COMP3310,Computer Networks,"First Semester, 2018",Undergraduate,6,In Person
COMP6331,Computer Networks,"First Semester, 2018",Postgraduate,6,In Person
COMP6300,Computer Organisation and Program Execution,"First Semester, 2018",Postgraduate,6,In Person
COMP2300,Computer Organisation and Program Execution,"First Semester, 2018",Undergraduate,6,In Person
COMP3820,Computer Science & Software Engineering Internship,"Winter Session, 2018",Undergraduate,6,In Person
COMP3820,Computer Science & Software Engineering Internship,"Spring Session, 2018",Undergraduate,6,In Person
COMP3820,Computer Science & Software Engineering Internship,"Autumn Session, 2018",Undergraduate,6,In Person
COMP3820,Computer Science & Software Engineering Internship,"Second Semester, 2018",Undergraduate,6,In Person
COMP3820,Computer Science & Software Engineering Internship,"Summer Session, 2018",Undergraduate,6,In Person
COMP3820,Computer Science & Software Engineering Internship,"First Semester, 2018",Undergraduate,6,In Person
COMP4005P,Computer Science IV Honours,"First Semester, 2018",Undergraduate,12,In Person
COMP4005P,Computer Science IV Honours,"Second Semester, 2018",Undergraduate,12,In Person
COMP4005F,Computer Science IV Honours,"First Semester, 2018",Undergraduate,12,In Person
COMP4005F,Computer Science IV Honours,"Second Semester, 2018",Undergraduate,12,In Person
COMP8830,Computer Science Internship,"Winter Session, 2018",Postgraduate,6,In Person
COMP8830,Computer Science Internship,"Second Semester, 2018",Postgraduate,6,In Person
COMP8830,Computer Science Internship,"First Semester, 2018",Postgraduate,6,In Person
COMP8830,Computer Science Internship,"Autumn Session, 2018",Postgraduate,6,In Person
COMP8830,Computer Science Internship,"Spring Session, 2018",Postgraduate,6,In Person
COMP8830,Computer Science Internship,"Summer Session, 2018",Postgraduate,6,In Person
ENGN6528,Computer Vision,"First Semester, 2018",Postgraduate,6,In Person
ENGN4528,Computer Vision,"First Semester, 2018",Undergraduate,6,In Person
COMP6301,Computing Foundations for Cyber Security,"Second Semester, 2018",Postgraduate,6,In Person
COMP8715,Computing Project,"Second Semester, 2018",Postgraduate,6,In Person
COMP8715,Computing Project,"First Semester, 2018",Postgraduate,6,In Person
COMP8800,Computing Research Project,"Second Semester, 2018",Postgraduate,12,In Person
COMP8800,Computing Research Project,"First Semester, 2018",Postgraduate,12,In Person
COMP6719,Computing for Engineering Simulation,"First Semester, 2018",Postgraduate,6,In Person
ENGN2219,Computing for Engineering Simulation,"First Semester, 2018",Undergraduate,6,In Person
PHYS3032,Condensed Matter Physics,"Second Semester, 2018",Undergraduate,6,In Person
LAWS4212,Conflict of Laws,"First Semester, 2018",Undergraduate,6,In Person
BIOL8001,Consulting in Quantitative Biology,"First Semester, 2018",Postgraduate,6,In Person
BIOL8001,Consulting in Quantitative Biology,"Second Semester, 2018",Postgraduate,6,In Person
MKTG2031,Consumer Behaviour,"First Semester, 2018",Undergraduate,6,In Person
MKTG7050,Consumer Behaviour & Analysis,"First Semester, 2018",Postgraduate,6,In Person
LEGW8135,Consumer Law Practice,"Spring Session, 2018",Postgraduate,3,Online
LEGW8135,Consumer Law Practice,"Summer Session, 2018",Postgraduate,3,Online
LAWS4259,Consumer Protection and Product Liability Law,"Winter Session, 2018",Undergraduate,6,In Person
ANTH8101,Contemporary Anthropological Theory,"Autumn Session, 2018",Postgraduate,12,In Person
ANTH9101,Contemporary Anthropological Theory,"Autumn Session, 2018",Postgraduate,12,In Person
ARTH6161,Contemporary Australian Art,"Second Semester, 2018",Postgraduate,6,In Person
ARTH2161,Contemporary Australian Art,"Second Semester, 2018",Undergraduate,6,In Person
INDG2002,Contemporary Australian Indigenous Music Studies,"Second Semester, 2018",Undergraduate,6,In Person
DIPL8002,Contemporary Challenges in Diplomacy,"Second Semester, 2018",Postgraduate,12,In Person
ANTH8103,Contemporary Development Theory,"Winter Session, 2018",Postgraduate,12,In Person
ANTH8103,Contemporary Development Theory,"Second Semester, 2018",Postgraduate,12,In Person
ANTH8103,Contemporary Development Theory,"Spring Session, 2018",Postgraduate,12,In Person
ANTH8103,Contemporary Development Theory,"Summer Session, 2018",Postgraduate,12,In Person
ANTH8103,Contemporary Development Theory,"First Semester, 2018",Postgraduate,12,In Person
ANTH8103,Contemporary Development Theory,"Autumn Session, 2018",Postgraduate,12,In Person
BUSN7005,Contemporary Issues in Accounting,"First Semester, 2018",Postgraduate,6,In Person
BUSN7005,Contemporary Issues in Accounting,"Second Semester, 2018",Postgraduate,6,In Person
STST8033,Contemporary Issues in Australian Defence Policy,"Second Semester, 2018",Postgraduate,6,In Person
LAWS4213,Contemporary Issues in Constitutional Law,"First Semester, 2018",Undergraduate,6,In Person
LAWS8128,Contemporary Issues in Constitutional Law,"Winter Session, 2018",Postgraduate,6,In Person
LAWS8653,Contemporary Issues in Migration Law,"First Semester, 2018",Postgraduate,6,Online
ENVS8016,Contemporary Perspectives in Environment-Society Interaction,"Second Semester, 2018",Postgraduate,6,In Person
ENVS8015,Contemporary Perspectives in Environmental Science,"First Semester, 2018",Postgraduate,6,In Person
POLS2044,Contemporary Political Analysis,"Second Semester, 2018",Undergraduate,6,In Person
POLS2063,Contemporary Political Theory,"Second Semester, 2018",Undergraduate,6,In Person
GREK6112,Continuing Ancient Greek,"Second Semester, 2018",Postgraduate,6,In Person
GREK1102,Continuing Ancient Greek,"Second Semester, 2018",Undergraduate,6,In Person
GREK2119,Continuing Ancient Greek (L),"Second Semester, 2018",Undergraduate,6,In Person
FREN2024,Continuing French I,"First Semester, 2018",Undergraduate,6,In Person
FREN6503,Continuing French I,"First Semester, 2018",Postgraduate,6,In Person
FREN6504,Continuing French II,"Second Semester, 2018",Postgraduate,6,In Person
FREN2025,Continuing French II,"Second Semester, 2018",Undergraduate,6,In Person
LATN1102,Continuing Latin,"Second Semester, 2018",Undergraduate,6,In Person
LATN6002,Continuing Latin,"Second Semester, 2018",Postgraduate,6,In Person
LATN2119,Continuing Latin (L),"Second Semester, 2018",Undergraduate,6,In Person
PORT6503,Continuing Portuguese I,"First Semester, 2018",Postgraduate,6,In Person
PORT2001,Continuing Portuguese I,"First Semester, 2018",Undergraduate,6,In Person
PORT6504,Continuing Portuguese II,"Second Semester, 2018",Postgraduate,6,In Person
PORT2002,Continuing Portuguese II,"Second Semester, 2018",Undergraduate,6,In Person
SPAN6503,Continuing Spanish I,"First Semester, 2018",Postgraduate,6,In Person
SPAN2001,Continuing Spanish I,"First Semester, 2018",Undergraduate,6,In Person
SPAN6504,Continuing Spanish II,"Second Semester, 2018",Postgraduate,6,In Person
SPAN2002,Continuing Spanish II,"Second Semester, 2018",Undergraduate,6,In Person
FINM3003,Continuous Time Finance,"First Semester, 2018",Undergraduate,6,In Person
FINM7003,Continuous Time Finance,"First Semester, 2018",Postgraduate,6,In Person
LAWS6104,Contracts,"Second Semester, 2018",Postgraduate,6,In Person
LAWS1204,Contracts,"Second Semester, 2018",Undergraduate,6,In Person
LAWS6104,Contracts,"First Semester, 2018",Postgraduate,6,In Person
ENGN3223,Control Systems,"Second Semester, 2018",Undergraduate,6,In Person
ENGN6223,Control Systems,"Second Semester, 2018",Postgraduate,6,In Person
STST1003,Coping with Crisis: The Practice of International Security,"Second Semester, 2018",Undergraduate,6,In Person
EMSC3019,Coral Reef Field Studies,"Spring Session, 2018",Undergraduate,6,In Person
EMSC6119,Coral Reef Field Studies,"Spring Session, 2018",Postgraduate,6,In Person
BUSN7050,Corporate Accounting,"Second Semester, 2018",Postgraduate,6,In Person
BUSN7050,Corporate Accounting,"First Semester, 2018",Postgraduate,6,In Person
FINM2001,Corporate Finance,"Second Semester, 2018",Undergraduate,6,In Person
FINM2001,Corporate Finance,"First Semester, 2018",Undergraduate,6,In Person
BUSN7049,Corporate Financial Reporting,"First Semester, 2018",Postgraduate,6,In Person
BUSN4045,Corporate Governance,"First Semester, 2018",Undergraduate,6,In Person
BUSN7045,Corporate Governance,"Second Semester, 2018",Postgraduate,6,In Person
BUSN4045,Corporate Governance,"Second Semester, 2018",Undergraduate,6,In Person
BUSN7045,Corporate Governance,"First Semester, 2018",Postgraduate,6,In Person
BUSN8145,Corporate Governance: Research Preparation,"Second Semester, 2018",Postgraduate,6,In Person
BUSN8145,Corporate Governance: Research Preparation,"First Semester, 2018",Postgraduate,6,In Person
BUSN3017,"Corporate Social Responsibility, Accountability and Reporting","Second Semester, 2018",Undergraduate,6,In Person
MGMT3015,Corporate Strategy,"First Semester, 2018",Undergraduate,6,In Person
MGMT2001,Corporate Sustainability,"First Semester, 2018",Undergraduate,6,In Person
FINM3005,Corporate Valuation,"First Semester, 2018",Undergraduate,6,In Person
FINM3005,Corporate Valuation,"Second Semester, 2018",Undergraduate,6,In Person
LAWS6203,Corporations Law,"First Semester, 2018",Postgraduate,6,In Person
LAWS2203,Corporations Law,"First Semester, 2018",Undergraduate,6,In Person
POGO8076,Corruption and Anti-corruption,"Winter Session, 2018",Postgraduate,6,In Person
CRIM2009,Corruption in our world,"Summer Session, 2018",Undergraduate,6,In Person
CRIM6009,Corruption in our world,"Summer Session, 2018",Postgraduate,6,In Person
ECON4418,Cost Benefit Analysis,"Second Semester, 2018",Undergraduate,6,In Person
ECON8018,Cost-Benefit Analysis,"Second Semester, 2018",Postgraduate,6,In Person
ECON2133,Cost-benefit Analysis,"Second Semester, 2018",Undergraduate,6,In Person
DESA3004,Craft and Design Major 7: Designing Through Making,"First Semester, 2018",Undergraduate,6,In Person
ARTV3028,Craft and Design Major 7: Developing A Visual Arts Practice,"First Semester, 2018",Undergraduate,6,In Person
DESA3005,Craft and Design Major 8: Developing a Design Practice,"Second Semester, 2018",Undergraduate,6,In Person
ARTV3029,Craft and Design Major 8: Resolving a Body of Original Work,"Second Semester, 2018",Undergraduate,6,In Person
ARTV2039,Craft and Design Practice-led Research,"Second Semester, 2018",Undergraduate,6,In Person
VCUG2004,Creating Impact,"First Semester, 2018",Undergraduate,6,In Person
VCPG6004,Creating Impact,"First Semester, 2018",Postgraduate,6,In Person
VCUG2001,Creating Knowledge,"Second Semester, 2018",Undergraduate,6,In Person
DESN6003,Creative Data Visualisation: Representing Data in Visual and Material Form,"Second Semester, 2018",Postgraduate,6,In Person
DESN2003,Creative Data Visualisation: Representing Data in Visual and Material Form,"Second Semester, 2018",Undergraduate,6,In Person
MUSI4404,Creative Practice as Research,"First Semester, 2018",Undergraduate,6,In Person
MUSI8011,Creative Practice as Research,"First Semester, 2018",Postgraduate,6,In Person
ENGL4021,"Creative Reading: Topics in Theory, Methodology and Interpretation","First Semester, 2018",Undergraduate,6,In Person
ENGL8021,"Creative Reading: Topics in Theory, Methodology and Interpretation","First Semester, 2018",Postgraduate,6,In Person
ENGL6026,Creative Writing 3 Advanced Fiction,"First Semester, 2018",Postgraduate,6,In Person
ENGL2078,Creative Writing 3: Advanced Fiction,"First Semester, 2018",Undergraduate,6,In Person
STAT3036,Credibility Theory,"Second Semester, 2018",Undergraduate,6,In Person
STAT4036,Credibility Theory,"Second Semester, 2018",Undergraduate,6,In Person
STAT8036,Credibility Theory,"Second Semester, 2018",Postgraduate,6,In Person
HIST2232,Crime and Justice: Historical Dilemmas,"First Semester, 2018",Undergraduate,6,In Person
HIST6232,Crime and Justice: Historical Dilemmas,"First Semester, 2018",Postgraduate,6,In Person
CRIM6001,Criminal Behaviour,"Second Semester, 2018",Postgraduate,6,In Person
CRIM3001,Criminal Behaviour,"Second Semester, 2018",Undergraduate,6,In Person
LAWS4214,Criminal Justice,"First Semester, 2018",Undergraduate,6,In Person
LAWS8703,Criminal Law & Procedure & Evidence A,"Summer Session, 2018",Postgraduate,8,Online
LAWS8703,Criminal Law & Procedure & Evidence A,"Autumn Session, 2018",Postgraduate,8,Online
LAWS8703,Criminal Law & Procedure & Evidence A,"Winter Session, 2018",Postgraduate,8,Online
LAWS8704,Criminal Law & Procedure & Evidence B,"Summer Session, 2018",Postgraduate,8,Online
LAWS8704,Criminal Law & Procedure & Evidence B,"Autumn Session, 2018",Postgraduate,8,Online
LAWS8704,Criminal Law & Procedure & Evidence B,"Winter Session, 2018",Postgraduate,8,Online
LAWS6106,Criminal Law and Procedure,"First Semester, 2018",Postgraduate,6,In Person
LAWS1206,Criminal Law and Procedure,"First Semester, 2018",Undergraduate,6,In Person
LEGW8106,Criminal Practice,"Summer Session, 2018",Postgraduate,3,In Person
LEGW8106,Criminal Practice,"Autumn Session, 2018",Postgraduate,3,In Person
LEGW8106,Criminal Practice,"Spring Session, 2018",Postgraduate,3,In Person
